"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Jay_DeFeo/Jay_DeFeo_title.indd","workspace://SpacesStore/76d16835-761f-4c64-84e8-b8f4fe88cafa","Jay_DeFeo_title.indd","application/x-adobe-indesign","929792","","","","","","","","","","","Tue Jul 29 15:02:39 PDT 2014","","Fri Mar 07 16:08:58 PST 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Jay_DeFeo/Jay_DeFeo_wll text_001.indd","workspace://SpacesStore/1a9a60a8-0139-426a-a8a2-e64b5d252fca","Jay_DeFeo_wll text_001.indd","application/x-adobe-indesign","950272","","","","","","","","","","","Tue Jul 29 15:02:40 PDT 2014","","Fri Mar 07 16:09:07 PST 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Jay_DeFeo/March members' invite insert","workspace://SpacesStore/b76a9977-dd70-41b6-aac0-1bc2afd24221","March members' invite insert","application/msword","2560","","","","","","","","","","","Tue Jul 29 15:02:40 PDT 2014","","Fri Mar 07 16:09:16 PST 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Jay_DeFeo/March members' opening invite","workspace://SpacesStore/b37b468d-87bd-42cb-9bed-2cbed389b534","March members' opening invite","application/msword","3584","","","","","","","","","","","Tue Jul 29 15:02:40 PDT 2014","","Fri Mar 07 16:09:26 PST 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Jay_DeFeo/big rose invite","workspace://SpacesStore/06d1a518-f2dc-48d4-981c-e1bca30ccc58","big rose invite","image/tiff","4637698","","","","","","","","","","","Tue Jul 29 15:02:34 PDT 2014","","Fri Mar 07 16:07:16 PST 2014","","dena.beard","dena.beard","","","1940","","","300","300","","","Inch","","","","","","2832","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Jay_DeFeo/deFeo-Burchard","workspace://SpacesStore/7cb9fe34-7be1-4401-94a3-967865842fff","deFeo-Burchard","image/tiff","1117142","","","","","","","","","","","Tue Jul 29 15:02:35 PDT 2014","","Fri Mar 07 16:07:28 PST 2014","","dena.beard","dena.beard","","","1158","","","200","200","","","Inch","","","","","","1635","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Jay_DeFeo/deFeo-Burchard copy","workspace://SpacesStore/a38f9d03-78d4-4118-9b26-07f9d23173ad","deFeo-Burchard copy","image/tiff","866968","","","","","","","","","","","Tue Jul 29 15:02:36 PDT 2014","","Fri Mar 07 16:07:36 PST 2014","","dena.beard","dena.beard","","","992","","","200","200","","","Inch","","","","","","1400","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Jay_DeFeo/origins","workspace://SpacesStore/3900d012-9c9f-470c-8e4c-6f5e0d51ecce","origins","image/tiff","1314130","","","","","","","","","","","Tue Jul 29 15:02:40 PDT 2014","","Fri Mar 07 16:09:35 PST 2014","","dena.beard","dena.beard","","","1025","","","200","200","","","Inch","","","","","","1198","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MATRIX-172_Eckbo/Eckbo","workspace://SpacesStore/a312ac41-a571-41e6-88ae-e9e34bd638ef","Eckbo","image/tiff","1444490","","","","","","","","","","","Tue Jul 29 15:01:26 PDT 2014","","Wed Aug 28 21:17:20 PDT 2013","","davetaylor","dena.beard","","","2790","","","600","600","","","Inch","","","","","","2268","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MATRIX-175_Devi/baua girl","workspace://SpacesStore/07bc4ded-e2b0-44ad-ac88-f44a8e4c7766","baua girl","image/tiff","789726","","","","","","","","","","","Tue Jul 29 15:02:21 PDT 2014","","Wed Aug 28 21:20:54 PDT 2013","","davetaylor","dena.beard","","","1048","","","280","280","","","Inch","","","","","","764","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MATRIX-175_Devi/devi","workspace://SpacesStore/cdfff5d9-10ad-45a8-92f5-bad9b6bc360a","devi","image/tiff","2960562","","","","","","","","","","","Tue Jul 29 15:02:22 PDT 2014","","Wed Aug 28 21:20:56 PDT 2013","","davetaylor","dena.beard","","","2790","","","600","600","","","Inch","","","","","","2067","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/MFA_1997_brochure.indd","workspace://SpacesStore/8bf482c1-63c6-4ddd-90ad-c2645d8b5f7f","MFA_1997_brochure.indd","application/x-adobe-indesign","987136","","","","","","","","","","","Tue Jul 29 15:02:44 PDT 2014","","Fri Mar 07 16:11:38 PST 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/MFA_1997_brochure2.indd","workspace://SpacesStore/42ed62c7-2dee-494b-8c4f-63533bc6fcfc","MFA_1997_brochure2.indd","application/x-adobe-indesign","2670592","","","","","","","","","","","Tue Jul 29 15:02:44 PDT 2014","","Fri Mar 07 16:11:47 PST 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/MFA_1997_envelope.indd","workspace://SpacesStore/269bc0f2-496c-4121-8608-328f35a6400d","MFA_1997_envelope.indd","application/x-adobe-indesign","946176","","","","","","","","","","","Tue Jul 29 15:02:45 PDT 2014","","Fri Mar 07 16:11:55 PST 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/MFA_1997_flyer.indd","workspace://SpacesStore/d6e2e110-21ea-4ecb-a5d8-e562674e103e","MFA_1997_flyer.indd","application/x-adobe-indesign","1011712","","","","","","","","","","","Tue Jul 29 15:02:45 PDT 2014","","Fri Mar 07 16:12:07 PST 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/MFA_1997_flyer2.indd","workspace://SpacesStore/0dcaf94d-73a4-4683-9e88-3f93a0d8e1db","MFA_1997_flyer2.indd","application/x-adobe-indesign","1531904","","","","","","","","","","","Tue Jul 29 15:02:46 PDT 2014","","Fri Mar 07 16:12:14 PST 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/MFA_1997_flyer3.indd","workspace://SpacesStore/04dbeeed-e86e-4f7e-89b9-ae3670c4e09b","MFA_1997_flyer3.indd","application/x-adobe-indesign","1527808","","","","","","","","","","","Tue Jul 29 15:02:46 PDT 2014","","Fri Mar 07 16:12:21 PST 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/MFA_1997_invite1.indd","workspace://SpacesStore/2da3240b-a4d7-47c9-8911-7ccdff372d82","MFA_1997_invite1.indd","application/x-adobe-indesign","1081344","","","","","","","","","","","Tue Jul 29 15:02:46 PDT 2014","","Fri Mar 07 16:12:28 PST 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/MFA_1997_invite2.indd","workspace://SpacesStore/fd5468ea-9963-4306-81ba-2b75daf82afe","MFA_1997_invite2.indd","application/x-adobe-indesign","1048576","","","","","","","","","","","Tue Jul 29 15:02:47 PDT 2014","","Fri Mar 07 16:12:35 PST 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/MFA_1997_invite3.indd","workspace://SpacesStore/7aa23c95-4038-48c1-862a-6e816aa9da58","MFA_1997_invite3.indd","application/x-adobe-indesign","1003520","","","","","","","","","","","Tue Jul 29 15:02:47 PDT 2014","","Fri Mar 07 16:12:43 PST 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/MFA_1997_textpanel.indd","workspace://SpacesStore/09eb6c98-f232-4e7d-aec1-4caaa47aa4b5","MFA_1997_textpanel.indd","application/x-adobe-indesign","937984","","","","","","","","","","","Tue Jul 29 15:02:47 PDT 2014","","Fri Mar 07 16:12:49 PST 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/MFA_1997_title.indd","workspace://SpacesStore/9efe300a-cee5-4d8d-b21e-6b2b294501be","MFA_1997_title.indd","application/x-adobe-indesign","913408","","","","","","","","","","","Tue Jul 29 15:02:47 PDT 2014","","Fri Mar 07 16:12:57 PST 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/WOOD 2","workspace://SpacesStore/f999cd02-27a3-4ae6-98f4-cb0355a1253d","WOOD 2","image/tiff","5954204","","","","","","","","","","","Tue Jul 29 15:02:48 PDT 2014","","Fri Mar 07 16:13:04 PST 2014","","dena.beard","dena.beard","","","2073","","","200","200","","","Inch","","","","","","2684","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/mfa scans/4 aleshire copy","workspace://SpacesStore/5fad46eb-aa60-4462-aadf-a4134af604cb","4 aleshire copy","image/tiff","1238322","","","","","","","","","","","Tue Jul 29 15:02:41 PDT 2014","","Fri Mar 07 16:10:13 PST 2014","","dena.beard","dena.beard","","","1494","","","300","300","","","Inch","","","","","","1192","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/mfa scans/4 craft copy","workspace://SpacesStore/cc6a5e4e-f059-4b10-8fde-c94b6edb689f","4 craft copy","image/tiff","492068","","","","","","","","","","","Tue Jul 29 15:02:42 PDT 2014","","Fri Mar 07 16:10:23 PST 2014","","dena.beard","dena.beard","","","1000","","","200","200","","","Inch","","","","","","664","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/mfa scans/4 linder copy","workspace://SpacesStore/87ca767a-e0d0-43d2-99bb-36b12e0c53cb","4 linder copy","image/tiff","494184","","","","","","","","","","","Tue Jul 29 15:02:42 PDT 2014","","Fri Mar 07 16:10:31 PST 2014","","dena.beard","dena.beard","","","1000","","","200","200","","","Inch","","","","","","770","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/mfa scans/4 mcaffee copy","workspace://SpacesStore/59b3619f-53ef-402a-976f-72f223d011f8","4 mcaffee copy","image/tiff","1383672","","","","","","","","","","","Tue Jul 29 15:02:42 PDT 2014","","Fri Mar 07 16:10:41 PST 2014","","dena.beard","dena.beard","","","1494","","","300","300","","","Inch","","","","","","1920","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/mfa scans/4 polacco left copy","workspace://SpacesStore/d58ab65b-b870-4b7d-8a26-de970d9eafab","4 polacco left copy","image/tiff","501908","","","","","","","","","","","Tue Jul 29 15:02:43 PDT 2014","","Fri Mar 07 16:10:49 PST 2014","","dena.beard","dena.beard","","","751","","","300","300","","","Inch","","","","","","1057","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/mfa scans/4 polacco rigth copy","workspace://SpacesStore/c0da0c2c-5aac-422c-acd7-73aa5149747a","4 polacco rigth copy","image/tiff","385540","","","","","","","","","","","Tue Jul 29 15:02:43 PDT 2014","","Fri Mar 07 16:10:58 PST 2014","","dena.beard","dena.beard","","","747","","","300","300","","","Inch","","","","","","1022","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/mfa scans/4 sanchez detail copy","workspace://SpacesStore/190c9784-2a52-4296-901a-21ea3ac86954","4 sanchez detail copy","image/tiff","398382","","","","","","","","","","","Tue Jul 29 15:02:43 PDT 2014","","Fri Mar 07 16:11:07 PST 2014","","dena.beard","dena.beard","","","1000","","","200","200","","","Inch","","","","","","673","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/mfa scans/4 snow copy","workspace://SpacesStore/0b491df6-d2c4-470f-a2b4-ad0cea1b082b","4 snow copy","image/tiff","1580654","","","","","","","","","","","Tue Jul 29 15:02:43 PDT 2014","","Fri Mar 07 16:11:15 PST 2014","","dena.beard","dena.beard","","","1494","","","300","300","","","Inch","","","","","","2456","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/MFA_1997/mfa wall text","workspace://SpacesStore/530a1595-6dc1-461d-98f5-7f3888cd589b","mfa wall text","application/octet-stream","3584","","","","","","","","","","","Tue Jul 29 15:02:44 PDT 2014","","Fri Mar 07 16:11:28 PST 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Rudolf_Steiner/Blackboardtxt","workspace://SpacesStore/0251f961-db32-4f72-b9bc-495f46091c81","Blackboardtxt","application/msword","2669","","","","","","","","","","","Tue Jul 29 15:02:52 PDT 2014","","Thu Mar 13 13:28:42 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Rudolf_Steiner/BlackboardtxtMIF","workspace://SpacesStore/ec4e5acc-a38f-447c-a2d4-11fcd6fc1f2c","BlackboardtxtMIF","application/x-mif","308093","","","","","","","","","","","Tue Jul 29 15:02:53 PDT 2014","","Thu Mar 13 13:28:50 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Rudolf_Steiner/Blackboardtxttextonly","workspace://SpacesStore/443c7217-1488-42df-a293-39c5af7a9a93","Blackboardtxttextonly","application/octet-stream","27149","","","","","","","","","","","Tue Jul 29 15:02:53 PDT 2014","","Thu Mar 13 13:29:09 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Rudolf_Steiner/Readme Blackboard","workspace://SpacesStore/fff21800-10fb-4475-901b-5fa7fe84a8da","Readme Blackboard","application/octet-stream","235","","","","","","","","","","","Tue Jul 29 15:02:54 PDT 2014","","Thu Mar 13 13:29:29 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Rudolf_Steiner/Rudolf_Steiner_intro.indd","workspace://SpacesStore/ed2d8bcf-0589-49a5-aca5-bd45d738bfa7","Rudolf_Steiner_intro.indd","application/x-adobe-indesign","1064960","","","","","","","","","","","Tue Jul 29 15:02:51 PDT 2014","","Thu Mar 13 13:28:07 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Rudolf_Steiner/Rudolf_Steiner_programs.indd","workspace://SpacesStore/6ec11aab-d301-4f26-9fd3-436ecbdc1277","Rudolf_Steiner_programs.indd","application/x-adobe-indesign","2244608","","","","","","","","","","","Tue Jul 29 15:02:52 PDT 2014","","Thu Mar 13 13:28:13 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Rudolf_Steiner/Rudolf_Steiner_title.indd","workspace://SpacesStore/ee667cee-a1ca-45f3-b3fb-be7b6eb3bbee","Rudolf_Steiner_title.indd","application/x-adobe-indesign","913408","","","","","","","","","","","Tue Jul 29 15:02:52 PDT 2014","","Thu Mar 13 13:28:18 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Rudolf_Steiner/Rudolf_Steiner_title2.indd","workspace://SpacesStore/51a19269-55d1-40c3-9441-7687707a3350","Rudolf_Steiner_title2.indd","application/x-adobe-indesign","1626112","","","","","","","","","","","Tue Jul 29 15:02:52 PDT 2014","","Thu Mar 13 13:28:24 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Rudolf_Steiner/Steiner rinder catalog essay","workspace://SpacesStore/a96b9f2a-963b-4dad-bbe2-ddbd53bcaec1","Steiner rinder catalog essay","application/msword","22528","","","","","","","","","","","Tue Jul 29 15:02:53 PDT 2014","","Thu Mar 13 13:29:13 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Rudolf_Steiner/steiner biography","workspace://SpacesStore/fe1b0108-f798-4ad6-9d49-8694b583a2f0","steiner biography","application/msword","4608","","","","","","","","","","","Tue Jul 29 15:02:52 PDT 2014","","Thu Mar 13 13:28:31 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Rudolf_Steiner/steiner captions","workspace://SpacesStore/ea7fc588-1121-4079-b6a8-be462007566d","steiner captions","application/msword","2560","","","","","","","","","","","Tue Jul 29 15:02:52 PDT 2014","","Thu Mar 13 13:28:37 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Rudolf_Steiner/steiner checklist","workspace://SpacesStore/86a23db4-7709-4a77-8495-5a4869127679","steiner checklist","application/msword","5632","","","","","","","","","","","Tue Jul 29 15:02:52 PDT 2014","","Thu Mar 13 13:28:45 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Rudolf_Steiner/steiner dir.s foreword","workspace://SpacesStore/144507e2-c3a1-4e59-93ca-fcf8eacd3f09","steiner dir.s foreword","application/msword","5632","","","","","","","","","","","Tue Jul 29 15:02:53 PDT 2014","","Thu Mar 13 13:28:55 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Rudolf_Steiner/steiner kugler cat essay","workspace://SpacesStore/ff267fc6-b0a0-4adf-9b0b-a35145949da3","steiner kugler cat essay","application/msword","47104","","","","","","","","","","","Tue Jul 29 15:02:53 PDT 2014","","Thu Mar 13 13:29:05 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Rudolf_Steiner/steiner selected bibliography","workspace://SpacesStore/9e219450-96a7-4d28-96e0-6a4054e9de7f","steiner selected bibliography","application/msword","5120","","","","","","","","","","","Tue Jul 29 15:02:54 PDT 2014","","Thu Mar 13 13:29:22 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Rudolf_Steiner/steiner title page","workspace://SpacesStore/a4266bab-b492-4779-8781-28f9f6bc12a8","steiner title page","application/msword","4096","","","","","","","","","","","Tue Jul 29 15:02:54 PDT 2014","","Thu Mar 13 13:29:30 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Rudolf_Steiner/steiner trans","workspace://SpacesStore/335b2692-55d4-494f-9670-6ab245e3b624","steiner trans","application/msword","3072","","","","","","","","","","","Tue Jul 29 15:02:54 PDT 2014","","Thu Mar 13 13:29:37 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Rudolf_Steiner/ubtitle","workspace://SpacesStore/1ba69c49-bf40-4b7e-a293-efabd7bf8701","ubtitle","application/msword","2560","","","","","","","","","","","Tue Jul 29 15:02:54 PDT 2014","","Thu Mar 13 13:29:41 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Sugimoto/MA Sugimoto","workspace://SpacesStore/acebb046-df71-475e-8c42-8629b83a1b03","MA Sugimoto","application/msword","2560","","","","","","","","","","","Tue Jul 29 15:02:56 PDT 2014","","Thu Mar 13 11:49:11 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Sugimoto/Sugi Cal","workspace://SpacesStore/f1006dfb-4d26-442c-a78d-5bf8ecb11daa","Sugi Cal","application/msword","9728","","","","","","","","","","","Tue Jul 29 15:02:57 PDT 2014","","Thu Mar 13 11:49:22 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Sugimoto/Sugimoto_intro.indd","workspace://SpacesStore/2d68dca5-0460-40e2-81e6-ffdda16a8835","Sugimoto_intro.indd","application/x-adobe-indesign","933888","","","","","","","","","","","Tue Jul 29 15:02:57 PDT 2014","","Thu Mar 13 11:49:34 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Sugimoto/Sugimoto_title.indd","workspace://SpacesStore/a973919a-754d-4ef3-bc8a-2f129f800290","Sugimoto_title.indd","application/x-adobe-indesign","901120","","","","","","","","","","","Tue Jul 29 15:02:58 PDT 2014","","Thu Mar 13 11:49:43 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Sugimoto/fraenkel fax","workspace://SpacesStore/c35c4d48-d391-476b-998e-3375444a4a04","fraenkel fax","application/msword","9216","","","","","","","","","","","Tue Jul 29 15:02:56 PDT 2014","","Thu Mar 13 11:49:04 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Sugimoto/new sugi para","workspace://SpacesStore/6d2bf927-af13-4e39-8bfb-9b5bc9f3f858","new sugi para","application/msword","6144","","","","","","","","","","","Tue Jul 29 15:02:56 PDT 2014","","Thu Mar 13 11:49:17 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1997/Sugimoto/sugimoto fin calendar","workspace://SpacesStore/b0eed912-5b90-4a54-a4e9-f7d3ff6de697","sugimoto fin calendar","application/octet-stream","3229","","","","","","","","","","","Tue Jul 29 15:02:57 PDT 2014","","Thu Mar 13 11:49:28 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1998/Joan_Brown/Advertisements/Joan_Brown_BART.indd","workspace://SpacesStore/f184e5c2-6c50-4182-b973-45b430354e34","Joan_Brown_BART.indd","application/x-adobe-indesign","1732608","","","","","","","","","","","Tue Jul 29 15:08:32 PDT 2014","","Thu Mar 13 13:52:33 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1998/Joan_Brown/Advertisements/Joan_Brown_BART2.indd","workspace://SpacesStore/679b98c3-e58c-4e13-955c-c285cac65dbf","Joan_Brown_BART2.indd","application/x-adobe-indesign","1945600","","","","","","","","","","","Tue Jul 29 15:08:32 PDT 2014","","Thu Mar 13 13:52:41 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1998/Joan_Brown/Advertisements/Joan_Brown_BARTsmall.indd","workspace://SpacesStore/9f197f60-c226-408c-9ab6-af55b116f0d8","Joan_Brown_BARTsmall.indd","application/x-adobe-indesign","1097728","","","","","","","","","","","Tue Jul 29 15:08:33 PDT 2014","","Thu Mar 13 13:52:50 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1998/Joan_Brown/Advertisements/Joan_Brown_bus.indd","workspace://SpacesStore/0c1490e0-5262-4790-97ee-4bd7bb7a36e2","Joan_Brown_bus.indd","application/x-adobe-indesign","1187840","","","","","","","","","","","Tue Jul 29 15:08:34 PDT 2014","","Thu Mar 13 13:52:59 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1998/Joan_Brown/Advertisements/brown-ad-copy","workspace://SpacesStore/daa5aeaa-3294-484e-8235-ab77e8dda7ee","brown-ad-copy","application/msword","2560","","","","","","","","","","","Tue Jul 29 15:08:31 PDT 2014","","Thu Mar 13 13:52:28 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1998/Joan_Brown/Brochure/Joan_Brown_brochureestimate.indd","workspace://SpacesStore/49661a5f-7cb1-4c09-a84d-e59b5ce46ede","Joan_Brown_brochureestimate.indd","application/x-adobe-indesign","958464","","","","","","","","","","","Tue Jul 29 15:08:37 PDT 2014","","Thu Mar 13 13:53:11 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1998/Joan_Brown/Brochure/Joan_Brown_brochurerequest.indd","workspace://SpacesStore/081711ad-cfbe-46d8-aa76-3f44ed56d9b6","Joan_Brown_brochurerequest.indd","application/x-adobe-indesign","901120","","","","","","","","","","","Tue Jul 29 15:08:37 PDT 2014","","Thu Mar 13 13:53:24 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/1998/Joan_Brown/Brochure/Joan_Brown_broochure.indd","workspace://SpacesStore/3e8f2fa6-bcd1-4641-8c37-c13d7299ac05","Joan_Brown_broochure.indd","application/x-adobe-indesign","4825088","","","","","","","","","","","Tue Jul 29 15:08:38 PDT 2014","","Thu Mar 13 13:53:42 PDT 2014","","dena.beard","dena.beard","","","","","","","","","","","","","","","","","","",""
